decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score,w_random,w_worst,w_shaw
35,28,2,10,0,0,397.06589550693667,396.8658955069366,452.6350125227017,1.4000000000000001,1.2000000000000002,1.0444444444444445
36,29,1,9,0,0,397.06589550693667,396.8658955069366,435.1847814974287,1.4000000000000001,1.2000000000000002,1.0444444444444445
37,30,0,8,0,1,396.8658955069366,396.8658955069366,396.8658955069366,1.4000000000000001,1.2000000000000002,1.0444444444444445
38,31,0,10,0,0,396.8658955069366,396.8658955069366,399.41907383623203,1.4000000000000001,1.2000000000000002,1.0444444444444445
39,32,0,12,0,0,396.8658955069366,396.8658955069366,404.5738662224644,1.4000000000000001,1.2000000000000002,1.0444444444444445
40,33,1,10,0,0,396.8658955069366,396.8658955069366,434.9847814974287,1.4000000000000001,1.2000000000000002,1.0444444444444445
41,34,0,10,0,0,396.8658955069366,396.8658955069366,428.92655121316585,1.4000000000000001,1.2000000000000002,1.0444444444444445
42,35,2,12,0,1,397.06589550693667,396.8658955069366,397.06589550693667,1.4000000000000001,1.2000000000000002,1.0444444444444445
43,36,0,9,0,0,397.06589550693667,396.8658955069366,435.1847814974287,1.4000000000000001,1.2000000000000002,1.0444444444444445
44,37,0,11,0,0,397.06589550693667,396.8658955069366,409.2235165151842,1.4000000000000001,1.2000000000000002,1.0444444444444445
45,38,0,10,0,0,397.06589550693667,396.8658955069366,404.77386622246445,1.4000000000000001,1.2000000000000002,1.0444444444444445
46,39,2,9,0,0,397.06589550693667,396.8658955069366,434.7115926729074,1.4000000000000001,1.2000000000000002,1.0444444444444445
47,40,0,10,0,1,396.8658955069366,396.8658955069366,396.8658955069366,1.4000000000000001,1.2000000000000002,1.0444444444444445
48,41,2,11,0,0,396.8658955069366,396.8658955069366,427.16673141496784,1.4000000000000001,1.2000000000000002,1.0444444444444445
49,42,2,9,0,0,396.8658955069366,396.8658955069366,405.68832834586544,1.4000000000000001,1.2000000000000002,1.0444444444444445
50,43,1,11,0,0,396.8658955069366,396.8658955069366,437.1504575464817,1.4000000000000001,1.2000000000000002,1.0444444444444445
